t,act_force_HAA_FR,act_force_HFE_FR,act_force_KFE_FR,act_force_HAA_FL,act_force_HFE_FL,act_force_KFE_FL,act_force_trunk,act_force_HAA_HR,act_force_HFE_HR,act_force_KFE_HR,act_force_HAA_HL,act_force_HFE_HL,act_force_KFE_HL,contact_foot_FL,contact_foot_FR,contact_foot_HL,contact_foot_HR,body_lin_velx,body_lin_vely,body_lin_velz,vel_commandx,vel_commandy,vel_commandang,joint_pos_HAA_FR,joint_pos_HFE_FR,joint_pos_KFE_FR,joint_pos_HAA_FL,joint_pos_HFE_FL,joint_pos_KFE_FL,joint_pos_trunk,joint_pos_HAA_HR,joint_pos_HFE_HR,joint_pos_KFE_HR,joint_pos_HAA_HL,joint_pos_HFE_HL,joint_pos_KFE_HL,joint_vel_HAA_FR,joint_vel_HFE_FR,joint_vel_KFE_FR,joint_vel_HAA_FL,joint_vel_HFE_FL,joint_vel_KFE_FL,joint_vel_trunk,joint_vel_HAA_HR,joint_vel_HFE_HR,joint_vel_KFE_HR,joint_vel_HAA_HL,joint_vel_HFE_HL,joint_vel_KFE_HL
28.354999999998643,3.8576471512001933,-5.928203944905045,4.364556378796312,-1.3748779583076267,-10.730189321533853,8.532030065043585,5.529038395242965,-1.0355838445506347,-17.608864494638205,-12.75917652847163,9.079245830100392,-15.515257565020207,-12.368570804847266,0,0,0,0,3.0250155925750732,0.014022141695022583,0.01560753583908081,3.0,0.0,0.0,-0.24824058323434162,0.897024694622649,-1.3452726991248352,0.27096494112536773,1.3114649575711719,-1.6342845604453227,0.43535991130978696,0.008159185682306176,1.6024916257060908,-1.4351904166012641,0.10176269511003383,1.7216664622105924,-1.3124937776551246,-0.19367054694167107,-0.008749541632278368,-13.11439391399128,-0.5657214794165906,0.34840840036294696,-10.869896692583692,-7.08022499602774,-0.7021393844714026,1.7219906918621088,3.9091294962624765,0.1370103262730501,-1.6252193733333224,-4.423698062788951
28.359999999998642,3.464052272070525,-5.079090916842576,5.359506534474615,-1.293395185186481,-9.48262470819487,8.640228488867518,6.3741901239175185,-0.7046848436509263,-15.76014566029555,-11.52244290089441,7.786106254613527,-13.377955106830752,-10.141752540514371,0,0,0,0,3.0250155925750732,0.014022141695022583,0.01560753583908081,3.0,0.0,0.0,-0.24822586844552674,0.8949856073018795,-1.4093285532040372,0.2681109982266517,1.3101690803650234,-1.6856915999958906,0.4000526131433634,0.00407641445914732,1.6062451846458121,-1.419704474566093,0.10545013094069963,1.708989424081519,-1.338550752690209,0.0029429577629773995,-0.407817464153894,-12.811170815840407,-0.570788579743213,-0.25917544122968994,-10.28140791011356,-7.061459633284722,-0.8165542446317711,0.750711787944264,3.097188407034227,0.7374871661331606,-2.535407625814634,-5.2113950070168436
28.36499999999864,6.985416986448168,1.2279207613660084,8.067117480297991,-3.529433456266171,-7.768814368146205,10.239760978771603,15.376943206371003,-3.140892331849521,-21.297589312447876,-9.3575263225624,2.6072694830132166,-14.603587266808258,-6.320498233204649,0,0,0,0,3.0112266540527344,-0.006127949804067612,-0.13293002545833588,3.0,0.0,0.0,-0.24730176179703328,0.891139826303875,-1.471544271818748,0.2652099927671608,1.3061414804304958,-1.7341334665152444,0.3651027319340481,-0.00048511085246055307,1.6057405895526689,-1.407886166438695,0.11172270828435552,1.6924055775141142,-1.3678196462255918,0.1848213296986932,-0.7691561996008984,-12.443143722942143,-0.5802010918981806,-0.8055199869055341,-9.688373303870769,-6.989976241863055,-0.9123050623215746,-0.10091901862866204,2.3636616254795637,1.2545154687311761,-3.316769313480979,-5.853778707076572
28.36999999999864,6.1583897828320655,1.4644217657431962,8.508360570682282,-3.1368465700808708,-6.6633195874460736,9.984547244018481,15.537870205957027,-2.397412150703567,-18.902380309575182,-8.438690362154372,1.9874075976642618,-12.496546220119196,-4.7829330314934015,0,0,0,0,3.0112266540527344,-0.006127949804067612,-0.13293002545833588,3.0,0.0,0.0,-0.2444860680017074,0.8869637947660421,-1.5311384613158505,0.2615559008377922,1.299749633949293,-1.7791253085693348,0.33183007432625483,-0.006527676277846679,1.599629890634716,-1.3989250198726924,0.11908480904391153,1.6718395076937589,-1.398984640615861,0.5631387590651713,-0.8352063075665815,-11.918837899420506,-0.7308183858737229,-1.2783692962405653,-8.998368410818077,-6.654531521558652,-1.2085130850772252,-1.2221397835905994,1.7922293132005165,1.4724201519112035,-4.1132139640710665,-6.232998878053832
28.37499999999864,5.37424810359745,1.6731164664284042,8.819807410885408,-2.758566589569867,-5.6234955497429855,9.681842766751842,15.57629074817725,-1.7243046633242947,-16.67913417947726,-7.567354055833821,1.4293852237746707,-10.553644312378909,-3.4080738103771875,0,0,0,0,3.0112266540527344,-0.006127949804067612,-0.13293002545833588,3.0,0.0,0.0,-0.2399909640079075,0.882542365787646,-1.5879599263488955,0.25722668495012524,1.2912871336429772,-1.8207583258502043,0.3004242305960489,-0.013798579001455438,1.5886474772293533,-1.3925412026489736,0.12732683887382212,1.6479116727858003,-1.4315513629152112,0.8990207987599803,-0.8842857956792338,-11.364293006609007,-0.8658431775333882,-1.6925000612631604,-8.32660345617389,-6.281168746041189,-1.4541805447217515,-2.1964826810725278,1.2767634447437568,1.6484059659821164,-4.785566981591729,-6.513344459870061
28.37999999999864,4.635215790241016,1.8537084275421747,9.016020960337865,-2.3961325562732636,-4.650626292163173,9.340122483672877,15.502177256979675,-1.1199341494924968,-14.62096612138476,-6.745378620339874,0.9304128579501234,-8.769681941770028,-2.186015738276044,0,0,0,0,3.0112266540527344,-0.006127949804067612,-0.13293002545833588,3.0,0.0,0.0,-0.23402137833525716,0.8779560986053584,-1.6419006312022377,0.25229934285985844,1.2810333233368452,-1.8591382943896604,0.2710401741233788,-0.022063829832691444,1.573468339769971,-1.3884669639336946,0.13625809604508984,1.62119379905923,-1.465077826425426,1.1939171345300683,-0.917253436457524,-10.788140970668458,-0.9854684180533549,-2.0507620612264166,-7.675993707891205,-5.876811294534026,-1.6530501662472006,-3.035827491876497,0.8148477430557961,1.7862514342535436,-5.34357474531404,-6.7052927020429465
28.384999999998637,10.272413848066051,11.082318052477062,12.500244066303097,-9.960953908507495,-4.078423935570785,14.24422381830534,27.43244956889479,-5.9679678412143495,-22.256885524864575,-10.994494222550022,-2.9288479422728644,-6.201056288281897,-1.1601668961708675,0,0,0,0,2.9977407455444336,-0.019021596759557724,-0.22338911890983582,3.0,0.0,0.0,-0.2267732628864018,0.8732802612894636,-1.6928908244076333,0.2468492836133502,1.2692522645816633,-1.8943829663067455,0.2438003971719405,-0.031108470173866108,1.5547107592233214,-1.3864480692820615,0.14570602319837384,1.5922105107093676,-1.4991715465835744,1.4496230897710718,-0.9351674631789686,-10.198038641079128,-1.0900118493016493,-2.3562117510363962,-7.04893438341703,-5.447955390287657,-1.8089280682349331,-3.7515161093299088,0.40377893032659823,1.8895854306567956,-5.7966576699724985,-6.818744031629697
28.389999999998636,8.870211603151308,10.279427870490652,12.085665204819913,-8.661448291427515,-3.2204668919364456,13.119594635307106,26.36888690373155,-4.596571697400051,-19.56426803536394,-9.641060291159034,-2.9065245822215995,-4.969815735203229,-0.2151738656871558,0,0,0,0,2.9977407455444336,-0.019021596759557724,-0.22338911890983582,3.0,0.0,0.0,-0.21665220777003263,0.8707686265968246,-1.7399061148092216,0.2386621558117425,1.2561454868270583,-1.924908235915771,0.22066546042979446,-0.042847887303946494,1.5307209952041203,-1.3877324835661504,0.1545456643778146,1.5620350850787237,-1.5334832668041465,2.0242110232738297,-0.5023269385277771,-9.403058080317681,-1.6374255603215426,-2.621355550921004,-6.105053921805094,-4.62698734842921,-2.3478834260160775,-4.797952803840213,-0.25688285681778505,1.7679282358881534,-6.035085126128785,-6.862344044114402
28.394999999998635,7.563819595036855,9.494872743493534,11.622350268120261,-7.446956489404583,-2.428912060359747,12.035288348077689,25.217468621730788,-3.3735980627968605,-17.059290736287068,-8.385440794070853,-2.866473397582246,-3.8541566611137945,0.6078011048488285,0,0,0,0,2.9977407455444336,-0.019021596759557724,-0.22338911890983582,3.0,0.0,0.0,-0.20405264528847472,0.8702507471849225,-1.783065647100835,0.2280989959937048,1.2419472140425436,-1.95108659251902,0.20160062180659996,-0.056774335507794364,1.502248329541162,-1.3918957428855003,0.16277108858284273,1.5310096043108483,-1.5677130622365343,2.5199124963115813,-0.10357588238044119,-8.631906458322687,-2.1126319636075372,-2.8396545569029192,-5.235671320649773,-3.8129677246388978,-2.785289640769574,-5.694533132591672,-0.8326518638700013,1.6450848410056251,-6.2050961535750595,-6.8459590864775475
28.399999999998634,6.349904873446468,8.72427752173523,11.120432889549814,-6.317128957058408,-1.6997641280209042,10.994890020881178,23.99339199311072,-2.2920961149694463,-14.734359047518115,-7.226069471752446,-2.810453206769327,-2.848266750487957,1.317934159289031,0,0,0,0,2.9977407455444336,-0.019021596759557724,-0.22338911890983582,3.0,0.0,0.0,-0.18933796360797225,0.8715764964955046,-1.8225054013080701,0.21549878079473717,1.2268684915810266,-1.9732770497286742,0.18653742458152295,-0.07242629134159805,1.4699800990612741,-1.3985420371209318,0.1703808520915447,1.4994423520337283,-1.6016002415951114,2.9429363361004954,0.2651498621164344,-7.887950841447025,-2.5200430397935305,-3.0157444923033787,-4.4380914419308395,-3.012639445015403,-3.1303911667607354,-6.453646095977549,-1.3292588470863116,1.521952701740391,-6.313450455423979,-6.777435871715435
28.404999999998633,5.504377621164853,16.768795713643435,14.592609644239994,-11.169292301473579,2.4515310027212447,18.653141809500077,35.575416250979075,-4.7387062635206485,-18.73586536762363,-10.427194738003974,-5.730588546088331,-2.6702459530838,2.450418874412927,0,0,0,0,2.9828219413757324,-0.02309431880712509,-0.2318398505449295,3.0,0.0,0.0,-0.17284399092566052,0.8745910937847333,-1.8583741521933455,0.201177829400363,1.2110992886846592,-1.9918240603784108,0.1753801314946598,-0.0893873071001739,1.4345445812141893,-1.4073045517906864,0.17737814283951714,1.4676100357104993,-1.634920419847804,3.2987945364623448,0.6029194578457395,-7.173750177055054,-2.864190278874835,-3.1538405792734916,-3.709402129947325,-2.2314586173726285,-3.392203151715171,-7.087103569416965,-1.75250293395089,1.399458149594488,-6.366463264645822,-6.664035650538509
28.409999999998632,4.415742507313839,15.169733887483044,13.514784714229947,-9.436204135516409,2.7022783188886748,16.50908839601693,33.38707337562673,-3.308222172081793,-16.220105157661493,-8.893090551255016,-5.321683502655382,-1.9363769003855396,2.8743917294048824,0,0,0,0,2.9828219413757324,-0.02309431880712509,-0.2318398505449295,3.0,0.0,0.0,-0.1547587575450118,0.8811908602361495,-1.8895969178971104,0.18362143240340573,1.1956676922735665,-2.0042352388405553,0.17002819182550002,-0.10871646097045436,1.3952740698052573,-1.419161281331041,0.18300169873541366,1.4359234578705231,-1.6672781708032605,3.6170466761297426,1.3199532902832338,-6.244553140752969,-3.5112793993914537,-3.0863192822185477,-2.482235692428945,-1.0703879338319566,-3.865830774056093,-7.854102281786384,-2.3713459080709356,1.1247111791793074,-6.337315567995249,-6.471550191091281
28.41499999999863,3.4127698671461415,13.631354966221068,12.460583701804842,-7.84287942669533,2.9204252394309576,14.512969109194017,31.17247084127077,-2.059535310103664,-13.87542295660932,-7.49086869603587,-4.924322230944842,-1.2811436972539259,3.2192389239292396,0,0,0,0,2.9828219413757324,-0.02309431880712509,-0.2318398505449295,3.0,0.0,0.0,-0.1353774257981243,0.8910221202404517,-1.9165025773537712,0.16334876532669046,1.180630549955968,-2.0112195967182847,0.1702019016294813,-0.12984669252360803,1.3527966891826104,-1.4336199017342435,0.1873594895275268,1.4045590711902358,-1.6985439298072766,3.8762663493774974,1.966252000860445,-5.381131891332156,-4.054533415343052,-3.007428463519707,-1.3968715755458712,0.034741960796253135,-4.226046310630736,-8.495476124529384,-2.8917240806404783,0.8715581584226231,-6.272877336057465,-6.253151800803257
28.41999999999863,2.4919024359766038,12.160114639091432,11.434936427087305,-6.382199831475315,3.11413885320607,12.675882595650922,28.938278819929593,-0.9781683981710572,-11.696535417543803,-6.21526125880544,-4.5391302981446975,-0.7010989627891071,3.4919786910085033,0,0,0,0,2.9828219413757324,-0.02309431880712509,-0.2318398505449295,3.0,0.0,0.0,-0.11496942549241954,0.9037368127789235,-1.9394122632548223,0.1408317149127937,1.1660221486834632,-2.0134705535125166,0.17562231561285466,-0.15227836201347644,1.3076911837987886,-1.450229444318976,0.19055460572527996,1.373674837292401,-1.7286122671453608,4.081600061140956,2.5429385076943647,-4.581937180210248,-4.50341008277935,-2.921680254500954,-0.450191358846425,1.0840827966746742,-4.486333897973684,-9.02110107676437,-3.3219085169465354,0.639023239550636,-6.17684677956694,-6.0136674676168385
28.42499999999863,-4.455497472966517,10.62336929342392,14.350924132466078,0.0748472652669534,7.699065578173753,13.261385800728036,33.81930224459354,2.226210870891145,-12.887099425137738,-3.375368911002327,-5.168470204264469,-8.03016307505127,3.3320512257807167,0,0,0,0,2.970905303955078,-0.00535082072019577,-0.21321268379688263,3.0,0.0,0.0,-0.0937787295035023,0.9189983634070625,-1.958637503727745,0.11649995538214394,1.1518629983587048,-2.0115954883790392,0.18599260143055402,-0.17557135915658117,1.2604849452725861,-1.4685793692869582,0.19268635825559008,1.3434080799233417,-1.7574002879643378,4.238139197783446,3.0523101256278142,-3.845048094584537,-4.86635190612995,-2.8318300649516823,0.3750130266955076,2.074057163539872,-4.658599428620945,-9.441247705240466,-3.669984993596452,0.42635050606202085,-6.053351473811858,-5.757604163795426
28.42999999999863,-4.482107040354621,9.421634424625843,12.84499543885153,0.6999411820109334,7.476269843854851,11.391233246926026,31.204157858311376,2.7484288584503522,-10.66853626329275,-2.58965413928565,-4.773350574197848,-6.712986397975195,3.507141204455313,0,0,0,0,2.970905303955078,-0.00535082072019577,-0.21321268379688263,3.0,0.0,0.0,-0.07377193429654937,0.9361897872189536,-1.9731884860702262,0.09212866660801718,1.1390609644867413,-2.0054303622444674,0.20190615134434675,-0.198722928203172,1.2108353956906428,-1.487698627543216,0.1937630203310193,1.311822480806401,-1.7849068722143742,4.001359041390586,3.438284762378214,-2.910196468496248,-4.874257754825354,-2.560406774392688,1.2330252269143633,3.1827099827585448,-4.630313809318163,-9.929909916388668,-3.823851651251568,0.2153324150858452,-6.317119823388137,-5.501316850007269
28.434999999998627,-4.482904399443884,8.279357901340056,11.424277923195968,1.2482603000625865,7.24634745832073,9.678052138732927,28.59951896180809,3.1617310832037937,-8.621973440440108,-1.8905042123682234,-4.400663825567489,-5.5111847514418315,3.6282365678944153,0,0,0,0,2.970905303955078,-0.00535082072019577,-0.21321268379688263,3.0,0.0,0.0,-0.05494013325685422,0.9550576602731706,-1.9835406635321955,0.06790082042518808,1.1275529852790913,-1.9955968762161806,0.2230121721961594,-0.22148511606997145,1.15929096591269,-1.5073382822006762,0.19389943934641068,1.2792670895280254,-1.811080352363677,3.7663602079390284,3.773574610843394,-2.070435492393851,-4.845569236565818,-2.3015958415300024,1.9666972056573298,4.221204170362531,-4.5524375733598905,-10.30888595559058,-3.9279309314920288,0.027283803078273494,-6.511078255675125,-5.234696029860536
28.439999999998626,-4.46051120544911,7.198057008972075,10.088845978647457,1.726501988224829,7.011485108319828,8.114639242687364,26.021048800098203,3.4767275930337584,-6.737960155611184,-1.2720439429894714,-4.037847959181942,-4.420239269825355,3.701292172638971,0,0,0,0,2.970905303955078,-0.00535082072019577,-0.21321268379688263,3.0,0.0,0.0,-0.03726877508771709,0.9753598958356524,-1.9901416965680525,0.043972867104496605,1.1172745633189523,-1.9826632119635683,0.2489436510254181,-0.24364951996773557,1.1063455889809015,-1.5272778636885886,0.19317414932234245,1.246059790721045,-1.8358861115741842,3.534271633827427,4.060447112496362,-1.320206607171383,-4.7855906641382955,-2.0556843920278136,2.586732850522456,5.186295765851737,-4.432880779552821,-10.589075386357685,-3.9879162975824993,-0.14505800481364706,-6.641459761396106,-4.961151842101472
28.444999999998625,-3.7198185195231757,0.042303154824800515,15.268137512396223,8.793085773454077,3.566519689144692,8.442662965918416,20.327998609305652,10.626809144657354,-7.756731083808862,-0.6243465781592779,-1.5040963203405753,-8.576954958145208,2.9309235589767084,0,0,0,0,2.948263645172119,0.021196682006120682,-0.2607265114784241,3.0,0.0,0.0,-0.020738342347983597,0.9968673202434595,-1.993411676274979,0.020478579961946082,1.1081634193097931,-1.9671465486485877,0.27932380417049685,-0.2650434488519075,1.0524438261479345,-1.547323664784174,0.1916641900067871,1.2124861694913442,-1.8593047332399757,3.3060865479466983,4.301484881561416,-0.6539959413853038,-4.698857428510104,-1.8222288018318291,3.1033326629961344,6.0760306290157535,-4.278785776834386,-10.780352566593386,-4.009160219117073,-0.3019918631110695,-6.7147242459401255,-4.683724333158275
28.449999999998624,-3.7169601989365817,-0.21476375264735914,13.188440928327982,8.256960747122656,3.7214926188946182,6.893452047601339,18.193018188522014,9.831384771390614,-5.7960122701123,-0.16902423683368184,-1.4528698027437932,-6.972895295359834,3.023092436113844,0,0,0,0,2.948263645172119,0.021196682006120682,-0.2607265114784241,3.0,0.0,0.0,-0.005187013464908765,1.0177144653507417,-1.99159590050722,-0.00037221963967459457,1.0992235827605847,-1.948897428073742,0.3129403728265325,-0.2833073245705005,0.9970992992140914,-1.5672616477949028,0.19012251884486023,1.1771132091274252,-1.8815626568716315,3.110265776614966,4.169429021456468,0.3631551535518276,-4.170159920324135,-1.7879673098416875,3.649824114969103,6.723313731207126,-3.652775143718603,-11.068905386768627,-3.98759660214576,-0.3083342323853747,-7.074592072783824,-4.451584726331145
28.454999999998623,-3.6882261174141737,-0.44571208054030276,11.271289739037268,7.734086745035343,3.836267315564791,5.495292008999334,16.09931538166564,9.044976920713193,-4.011007272644111,0.2238819955242084,-1.3935158863510813,-5.514976062018619,3.0754640523183285,0,0,0,0,2.948263645172119,0.021196682006120682,-0.2607265114784241,3.0,0.0,0.0,0.00938192176263835,1.037878715634991,-1.985375991103939,-0.018766209848053318,1.0905395608397528,-1.9284319968536474,0.3495058558130516,-0.2986464832452294,0.9408103209293727,-1.5869512935281955,0.18853187794800502,1.1403906129417574,-1.9026345182101416,2.913787045509423,4.032850056849825,1.243981880656174,-3.6787980416757446,-1.7368043841663745,4.093086244018921,7.313096597303822,-3.067831734945781,-11.25779565694374,-3.937929146658546,-0.3181281793710404,-7.344519237133584,-4.214372267702011
